_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v,processed,sentiment
663fa4248a91151dd2fa3cb7,Sun Apr 21 17:53:09 +0000 2024,1.78211E+18,The problem is that the US and Israel will steal the money. All donations to Palestinians need to go to Iran China and Russia,0,0,0,0,en,1.68005E+18,1.78211E+18,CCorbett584148,https://twitter.com/CCorbett584148/status/1782105306983809376,,"Barrow, AK",,,"['the', 'problem', 'is', 'that', 'the', 'us', 'and', 'israel', 'will', 'steal', 'the', 'money', 'all', 'donations', 'palestinians', 'need', 'go', 'iran', 'china', 'and', 'russia']",Negatif
663fa4248a91151dd2fa3cb8,Sun Apr 21 17:53:08 +0000 2024,1.78211E+18,@Kilch_Warrior @RishiSunak Israel attacked the person who greenlighted the 10/7 massacre. Iran attacked the entire country of Israel. Typical terrorists,0,0,0,0,en,1.28579E+18,1.7799E+18,GingerMarieAre,https://twitter.com/GingerMarieAre/status/1782105302160027717,,"Denver, CO",Kilch_Warrior,,"['warrior', 'israel', 'attacked', 'the', 'person', 'who', 'greenlighted', 'the', 'massacre', 'iran', 'attacked', 'the', 'entire', 'country', 'of', 'israel', 'typical', 'terrorists']",Negatif
663fa4248a91151dd2fa3cb9,Sun Apr 21 17:52:36 +0000 2024,1.78211E+18,@MohdSha33812904 @aliqqasim @tanmoyofc @Dilli_Waala_ @Adil_INC_ @anushakunmittal @asmatasleem13 @DeepAggarwalinc @EnvironGanguly @INDIA_Saifuddin @SeemaSengupta5 @Sanjib__Haloai @MohdMuzzammilK What inflation are you talking about....you don't have Knowledge about those things just watching videos on youtube Inflation of india is 5.1% The iran vs Israel israel vs hamas and ukraine vs russia war created a havoc worldwide Germany Uk japan are under recession,0,0,0,1,en,1.44938E+18,1.78207E+18,AdittyaDebnath2,https://twitter.com/AdittyaDebnath2/status/1782105168764706822,,Kolkata,MohdSha33812904,,"['waala', 'inc', 'saifuddin', 'haloai', 'what', 'inflation', 'are', 'you', 'talking', 'aboutyou', 'dont', 'have', 'knowledge', 'about', 'those', 'things', 'just', 'watching', 'videos', 'on', 'youtube', 'inflation', 'of', 'india', 'is', 'the', 'iran', 'vs', 'israel', 'israel', 'vs', 'hamas', 'and', 'ukraine', 'vs', 'russia', 'war', 'created', 'havoc', 'worldwide', 'germany', 'uk', 'japan', 'are', 'under', 'recession']",Negatif
663fa4248a91151dd2fa3cba,Sun Apr 21 17:52:10 +0000 2024,1.78211E+18,@RepMTG Israel set up the 'attack' to be blamed on Iran to take action etc. The fabric of America is all coming apart under Joke' Biden and war is all that 's wanted. https://t.co/tYjJ0e6BD2,0,0,0,0,en,215471532,1.78186E+18,lurnorman4,https://twitter.com/lurnorman4/status/1782105057351389689,,,RepMTG,,"['israel', 'set', 'up', 'the', 'attack', 'be', 'blamed', 'on', 'iran', 'take', 'action', 'etc', 'the', 'fabric', 'of', 'america', 'is', 'all', 'coming', 'apart', 'under', 'joke', 'biden', 'and', 'war', 'is', 'all', 'that', 'wanted']",Negatif
663fa4248a91151dd2fa3cbb,Sun Apr 21 17:52:05 +0000 2024,1.78211E+18,Buying a nuke with Biden's billions? @sfrantzman,0,1,2,6,en,1.50889E+18,1.78211E+18,JerusalemDiary,https://twitter.com/JerusalemDiary/status/1782105037063217589,,Haifa Israel,,,"['buying', 'nuke', 'with', 'bidens', 'billions']",Negatif
663fa4248a91151dd2fa3cbc,Sun Apr 21 17:51:53 +0000 2024,1.7821E+18,Iran s supreme leader praises armed forces attack on Israel. #Israel #Iran https://t.co/Brsf4pnTlV,0,0,0,0,en,1.62941E+18,1.7821E+18,wr__leader,https://twitter.com/wr__leader/status/1782104985716834621,https://pbs.twimg.com/media/GLtPCjCboAAyhKS.jpg,Earth,,,"['iran', 'supreme', 'leader', 'praises', 'armed', 'forces', 'attack', 'on', 'israel']",Negatif
663fa4248a91151dd2fa3cbd,Sun Apr 21 17:51:42 +0000 2024,1.7821E+18,See anti Hamas anti Palestine anti Iran anti Israel anti Russia anti Ukraine or anti any side that s involved in a war on my social media timeline and my cynical mind wonders if they are being anti the right people or group? #JustSaying #WarIsABusiness,0,0,0,0,en,80674726,1.7821E+18,5K4R,https://twitter.com/5K4R/status/1782104942213202057,,England,,,"['anti', 'hamas', 'anti', 'palestine', 'anti', 'iran', 'anti', 'israel', 'anti', 'russia', 'anti', 'ukraine', 'orang-orang', 'anti', 'any', 'side', 'that', 'involved', 'war', 'on', 'my', 'social', 'media', 'timeline', 'and', 'my', 'cynical', 'mind', 'wonders', 'if', 'they', 'are', 'being', 'anti', 'the', 'right', 'people', 'orang-orang', 'group']",
663fa4248a91151dd2fa3cbe,Sun Apr 21 17:51:41 +0000 2024,1.7821E+18,@netanyahu We are Iran not the Islamic Republic ما ايران هستيم، As an Iranian I dont stand with the terrorist Islamic regime occupying Iran. We stand with our exiled crown prince @PahlaviReza and sympathize with #Israel @visegrad24 @TheMossadIL @netanyahu #IraniansStandWithIsrael https://t.co/8Ou99BDCku,0,0,0,0,en,1.66253E+18,1.78207E+18,nik4076,https://twitter.com/nik4076/status/1782104938354455020,https://pbs.twimg.com/media/GLtO_zJWAAANXsO.jpg,,netanyahu,,"['we', 'are', 'iran', 'not', 'the', 'islamic', 'republic', 'as', 'an', 'iranian', 'dont', 'stand', 'with', 'the', 'terrorist', 'islamic', 'regime', 'occupying', 'iran', 'we', 'stand', 'with', 'our', 'exiled', 'crown', 'prince', 'and', 'sympathize', 'with']",Negatif
663fa4248a91151dd2fa3cbf,Sun Apr 21 17:51:27 +0000 2024,1.7821E+18,@upen9999 @PahlaviReza Thank you I really wish for the best relations between 3 old and awesome nations of Iran India and Israel,0,1,0,1,en,1.11377E+18,1.78194E+18,KMDDTI,https://twitter.com/KMDDTI/status/1782104879491604930,,در کنار پارک ,upen9999,,"['thank', 'you', 'really', 'wish', 'for', 'the', 'best', 'relations', 'between', 'old', 'and', 'awesome', 'nations', 'of', 'iran', 'india', 'and', 'israel']",Positif
663fa4248a91151dd2fa3cc0,Sun Apr 21 17:51:25 +0000 2024,1.7821E+18,RIP: JO COX MP: What was it that Jo Cox knew that got her killed? #politics #netzero #london #news #ULEZ #climate #israel #ukraine #syria #iran #gaza #russia #uk #USA #yemen #trump @beverleyturner @soniapoulton @tntradiolive,0,0,0,0,en,1558574000,1.7821E+18,MaxWolfeUK,https://twitter.com/MaxWolfeUK/status/1782104868125086036,,"Exeter, England,UK",,,"['rip', 'jo', 'cox', 'mp', 'what', 'was', 'that', 'jo', 'cox', 'knew', 'that', 'got', 'her', 'killed']",Negatif
663fa4248a91151dd2fa3cc1,Sun Apr 21 17:51:16 +0000 2024,1.7821E+18,@ShiblMosul I just saw US-Iranian invasion lmao. Literally a video of Khamenae condemning the US invasion. But wallah Iran is causing you so much heartache huh. It beat ur asses in the 80s war your hero Saddam was found in a hole and now Israel and the whole region is shook of iran loool,0,2,0,0,en,1.31322E+18,1.78194E+18,HalalStonk,https://twitter.com/HalalStonk/status/1782104830904848557,,,ShiblMosul,,"['just', 'saw', 'usiranian', 'invasion', 'lmao', 'literally', 'video', 'of', 'khamenae', 'condemning', 'the', 'us', 'invasion', 'but', 'wallah', 'iran', 'is', 'causing', 'you', 'sok', 'much', 'heartache', 'huh', 'beat', 'ur', 'asses', 'the', 'war', 'your', 'hero', 'saddam', 'was', 'found', 'hole', 'and', 'now', 'israel', 'and', 'the', 'whole', 'region', 'is', 'shook', 'of', 'iran', 'loool']",Negatif
663fa4248a91151dd2fa3cc2,Sun Apr 21 17:51:13 +0000 2024,1.7821E+18,@democracynow English When you destroy #America; #Israel will also be destroyed. Behind all these demonstrations are globalists of the global left. The Shah of Iran said 50 years ago to be afraid of the red (communist) and black (radical Muslim) union and you understood that. https://t.co/1NZWO3YOdz,0,0,0,0,en,241327904,1.7803E+18,shooshodanial,https://twitter.com/shooshodanial/status/1782104819836056026,https://pbs.twimg.com/media/GLtOv-FWAAAKEqW.jpg,toronto - canada,democracynow,,"['english', 'when', 'you', 'destroy', 'will', 'also', 'be', 'destroyed', 'behind', 'all', 'these', 'demonstrations', 'are', 'globalists', 'of', 'the', 'global', 'left', 'the', 'shah', 'of', 'iran', 'said', 'years', 'ago', 'be', 'afraid', 'of', 'the', 'red', 'communist', 'and', 'black', 'radical', 'muslim', 'union', 'and', 'you', 'understood', 'that']",Negatif
663fa4248a91151dd2fa3cc3,Sun Apr 21 17:51:09 +0000 2024,1.7821E+18,The US has shown unwavering support for Israel on Gaza. Not letting the Iran missile attacks escalate into a full-fledged conflict may be a return of favour Washington demanded and not requested from Israel:@KabirTaneja https://t.co/tn4ODwC96e,0,0,0,0,en,8.32847E+17,1.7821E+18,PranayChatter11,https://twitter.com/PranayChatter11/status/1782104802807431273,,"New Delhi, India",,,"['the', 'us', 'has', 'shown', 'unwavering', 'support', 'for', 'israel', 'on', 'gaza', 'not', 'letting', 'the', 'iran', 'missile', 'attacks', 'escalate', 'into', 'fullfledged', 'conflict', 'be', 'return', 'of', 'favour', 'washington', 'demanded', 'and', 'not', 'requested', 'from', 'israel']",
663fa4248a91151dd2fa3cc4,Sun Apr 21 17:51:08 +0000 2024,1.7821E+18,Rus Brushes Off $61B Ukr Package; Intensifies Advance 2 Villages Captured; Israel Attack Iran Base https://t.co/JF5qpi5uxk via @YouTube,0,3,9,29,en,3373146857,1.7821E+18,GeromanAT,https://twitter.com/GeromanAT/status/1782104799841816805,,Milky Way,,,"['rus', 'brushes', 'off', 'ukr', 'package', 'intensifies', 'advance', 'villages', 'captured', 'israel', 'attack', 'iran', 'base', 'via']",Negatif
663fa4248a91151dd2fa3cc5,Sun Apr 21 17:46:02 +0000 2024,1.7821E+18,Big Breaking Israel Tried To Nuclear On Iran Russia Air Force Saved W... https://t.co/EKOTQrtVby via @YouTube,0,0,0,0,en,1.5506E+18,1.7821E+18,sportscar590,https://twitter.com/sportscar590/status/1782103514828698068,,,,,"['big', 'breaking', 'israel', 'tried', 'nuclear', 'on', 'iran', 'russia', 'air', 'force', 'saved', 'via']",Negatif
663fa4248a91151dd2fa3cc6,Sun Apr 21 17:45:49 +0000 2024,1.7821E+18,@davidcaryhart @ShabbosK @DrEliDavid @BillAckman @EYakoby @etanadeeIL @EFischberger @EdWorkforceCmte @IsraelWarRoom @AvivaKlompas @ShaiDavidai @KassyDillon @bariweiss I remember Trump moving the embassy to Jerusalem defeating ISIS in a few months and the Abraham accords ending the Iran nuclear deal and Hamas and Israel weren t killing each other.,0,5,0,41,en,1.59268E+18,1.78209E+18,dwane_mann,https://twitter.com/dwane_mann/status/1782103461527449897,,"Atlanta, GA",davidcaryhart,,"['remember', 'trump', 'moving', 'the', 'embassy', 'jerusalem', 'defeating', 'isis', 'few', 'months', 'and', 'the', 'abraham', 'accords', 'ending', 'the', 'iran', 'nuclear', 'deal', 'and', 'hamas', 'and', 'israel', 'weren', 'killing', 'each', 'other']",Positif
