_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v,processed,sentiment
663fa4148a91151dd2fa021e,Fri Oct 27 13:30:59 +0000 2023,1.7179E+18,"dari lubuk hati terdalam,hanya bisa memohon kpd Allah agar para pejuang Palestina diberikan kesabaran, kekuatan dan kemenangan menghadapi Iblis Zionist Yahudi.",0,0,0,1,in,965820260,1.7179E+18,oneardi64,https://twitter.com/oneardi64/status/1717896678408396920,,,,,"['lubuk', 'hati-hati', 'terdalamhanya', 'memohon', 'allah', 'pejuang', 'palestina', 'kesabaran', 'kekuatan', 'kemenangan', 'menghadapi', 'iblis', 'zionist', 'yahudi']",Negatif
663fa4148a91151dd2fa021f,Fri Oct 27 13:30:49 +0000 2023,1.7179E+18,@AgusSri81184436 @muchlis_ar Di jajah puluhan tahun??  Apa patokan di jajah?  Siapa yang menjajah?  Cb jelaskan siapa penguasa terkir wilayah Palestina?,0,0,0,1,in,320487978,1.7177E+18,ersadamekita,https://twitter.com/ersadamekita/status/1717896636209483959,,,,,"['ar', 'jajah', 'puluhan', 'tahun-tahun', 'apa-apa', 'patokan', 'jajah', 'menjajah', 'coba', 'penguasa', 'terkir', 'wilayah', 'palestina']",
663fa4148a91151dd2fa0220,Fri Oct 27 13:30:39 +0000 2023,1.7179E+18,"Non islam disini malah dukung israel,sedangkan non islam dinegara lain malah dukung Palestina karena kejahatannya https://t.co/Zfq9yoMW6E",0,0,0,0,in,1.53491E+18,1.7179E+18,cccvp9097,https://twitter.com/cccvp9097/status/1717896593314111761,,,,,"['non', 'islam', 'dukung', 'israelsedangkan', 'non', 'islam', 'dinegara', 'dukung', 'palestina', 'kejahatannya']",Negatif
663fa4148a91151dd2fa0221,Fri Oct 27 13:30:32 +0000 2023,1.7179E+18,@twmanado @DeHoutman_id Yaelah ... Sebelum ada Bani Israil keturunan Ya'kub sudah ada Palestina cek sejarah 2500 SM . Adapun Bani Israil di janjikan untuk kembali ke bumi Palestina setelah tercerai berai kenapa ? Kan bangsa Kana'an  bukan hanya Bani Israil .,0,1,0,0,in,1.60409E+18,1.71787E+18,Vickyone777,https://twitter.com/Vickyone777/status/1717896563052494919,,,,,"['id', 'yaelah', 'bani', 'israil', 'keturunan', 'yakub', 'palestina', 'cek', 'sejarah', 'bani', 'israil', 'janjikan', 'bumi', 'palestina', 'tercerai', 'berai', 'bangsa', 'kanaan', 'bukan', 'bani', 'israil']",
663fa4148a91151dd2fa0222,Fri Oct 27 13:30:11 +0000 2023,1.7179E+18,@dina_sulaeman Jiaaah si mami ….justru Jenin tempat ngumpul teroris se Palestina. https://t.co/BA4qIPJNuU,0,1,0,0,in,2187270150,1.71782E+18,soala_go2,https://twitter.com/soala_go2/status/1717896475072692246,,,,,"['sulaeman', 'jiaaah', 'mami', 'jenin', 'ngumpul', 'teroris', 'palestina']",Negatif
663fa4148a91151dd2fa0223,Fri Oct 27 13:30:06 +0000 2023,1.7179E+18,"@melodiesFLO @tanyakanrl ngga soalnyaa psti debat. ntah nonton gibran prabowo, israel-palestina sampe take me out aja kitaa debatt😭😭",0,0,0,0,in,1.08439E+18,1.71785E+18,romeyoure,https://twitter.com/romeyoure/status/1717896456697421879,,,,,"['enggak', 'soalnyaa', 'debat', 'menonton', 'gibran', 'prabowo', 'israelpalestina', 'take', 'me', 'out', 'debatt']",Negatif
663fa4148a91151dd2fa0224,Fri Oct 27 13:29:55 +0000 2023,1.7179E+18,@yukiihaura KAK SUMPAH SETUJU. Gue gatau knp disini gw dukung palestina malah kayanya dosa bgt. Dibilang buang waktu lah. Malah dibilang munafik krn masi main twitter. Kta negara terbesar muslim tp kepeduliannya rendah bgt. West countries aj pada demo di jalan. Disini yg demo dibilang kadrun,0,1,0,0,in,1.24963E+18,1.71785E+18,kuciingpucing,https://twitter.com/kuciingpucing/status/1717896409343742060,,,,,"['kak', 'sumpah', 'setuju', 'gue', 'enggak tau', 'gue', 'dukung', 'palestina', 'kayanya', 'dosa', 'banget', 'dibilang', 'buang', 'dibilang', 'munafik', 'main', 'twitter', 'kata-kata', 'negara', 'terbesar', 'muslim', 'kepeduliannya', 'rendah', 'banget', 'west', 'countries', 'demo', 'jalan', 'demo', 'dibilang', 'kadrun']",Negatif
663fa4148a91151dd2fa0225,Fri Oct 27 13:29:36 +0000 2023,1.7179E+18,AHY Salat Gaib Bagi Umat Muslim di Palestina. rcr  AgusYudhoyono PDemokrat Demokrat Empat Belas https://t.co/EOHWxdcMCW,0,0,0,0,in,1101762919,1.7179E+18,Iza_Zot,https://twitter.com/Iza_Zot/status/1717896328523718936,,,,,"['ahy', 'salat', 'gaib', 'umat', 'muslim', 'palestina', 'rcr', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'belas']",Positif
663fa4148a91151dd2fa0226,Fri Oct 27 13:29:27 +0000 2023,1.7179E+18,"Betul saudara-saudara kita di Palestina yang sedang mengalami cobaan diharuskan mereka mengungsi dengan semua menjadi terbatas.   Sahabat, jangan bosan untuk berdiri membantu mereka yang sedang mengungsi.",0,1,0,0,in,1.67069E+18,1.7179E+18,laznasizi,https://twitter.com/laznasizi/status/1717896289646727475,,,,,"['saudarasaudara', 'palestina', 'mengalami', 'cobaan', 'diharuskan', 'mengungsi', 'terbatas', 'sahabat', 'jangan-jangan', 'bosan', 'berdiri', 'membantu', 'mengungsi']",Positif
663fa4148a91151dd2fa0227,Fri Oct 13 23:59:48 +0000 2023,1.71298E+18,"@vanc1Bozz @Bharata_ja Biarkan Aja Mereka Bicara Apa.Mrk Kira Rakyat Palestina Disamakan Dengan Dia dan Golongannya.Justru Kematian SAHID Itulah Yg di Inginkan Rakyat Palestina.Memangnya Dia?,Dia dan Kaum Kafir Takut Mati,Krn Masih Menikmati Surga Mrk di Dunia Ini.Mrk Tak Sadar,Stlh Mati Mrk Mau Kemana",0,0,0,0,in,1.63089E+18,1.71285E+18,Irwansy96179363,https://twitter.com/Irwansy96179363/status/1712981492727685387,,,,,"['biarkan', 'bicara', 'apamrk', 'rakyat', 'palestina', 'disamakan', 'golongannyajustru', 'kematian', 'sahid', 'rakyat', 'palestinamemangnya', 'diadia', 'kaum', 'kafir', 'takut', 'matikrn', 'menikmati', 'surga', 'dunia', 'inimrk', 'sadarstlh', 'mati', 'kemana']",Negatif
663fa4148a91151dd2fa0228,Fri Oct 13 23:59:35 +0000 2023,1.71298E+18,@Tita83079013 Untuk membela Palestina tidak perlu menjadi Islam cukup jadi Manusia saja,0,0,0,0,in,247109400,1.71268E+18,aderalam,https://twitter.com/aderalam/status/1712981440030474240,,,,,"['membela', 'palestina', 'tidak', 'islam', 'manusia']",Positif
663fa4148a91151dd2fa0229,Fri Oct 13 23:59:34 +0000 2023,1.71298E+18,"Kasian macron rakyatnya pro palestina dianya sendiri anti banget, terutama sama yg berbau islam. 🤣",0,0,0,0,in,3012252895,1.71298E+18,jwesxnx,https://twitter.com/jwesxnx/status/1712981434796007787,,,,,"['kasihan', 'macron', 'rakyatnya', 'pro', 'palestina', 'dianya', 'anti', 'banget', 'berbau', 'islam']",Negatif
663fa4148a91151dd2fa022a,Fri Oct 13 23:59:12 +0000 2023,1.71298E+18,@arifinpribadi @dina_sulaeman IsraHELL dibentuk oleh orang orang pendatang. Tell them to go back to Europe.  Mereka buka orang lokal Mereka pengungsi  Stop making tanah Palestina https://t.co/BZjZ4gbAis,0,0,0,1,in,186358875,1.71273E+18,Aryolejandro,https://twitter.com/Aryolejandro/status/1712981345046347938,,,,,"['sulaeman', 'israhell', 'dibentuk', 'orang-orang', 'orang-orang', 'pendatang', 'tell', 'them', 'go', 'back', 'europe', 'buka', 'orang-orang', 'lokal', 'pengungsi', 'stop', 'making', 'tanah', 'palestina']",Negatif
663fa4148a91151dd2fa022b,Fri Oct 13 23:59:06 +0000 2023,1.71298E+18,@muchlis_ar Mantan santri sok tau palestina dan hamas 😆😆😁,0,1,1,2,in,1.28019E+18,1.71298E+18,imibnuumar,https://twitter.com/imibnuumar/status/1712981317548417304,,,,,"['ar', 'mantan', 'santri', 'sok', 'palestina', 'hamas']",Negatif
663fa4148a91151dd2fa022c,Fri Oct 13 23:59:03 +0000 2023,1.71298E+18,"Dulu pas belum paham kebutuhan hidup, cita2 jdi relawan di Palestina 😅 Kl sekarang, aku takut gak hidup kalo ninggal ibuk ku sendirian 🙂",0,0,0,0,in,1396069759,1.71298E+18,nshobah8,https://twitter.com/nshobah8/status/1712981305078738950,,,,,"['pas', 'belum', 'paham', 'kebutuhan', 'hidup', 'cita', 'relawan', 'palestina', 'takut', 'enggak', 'hidup', 'ninggal', 'ibuk', 'ku']",Negatif
