_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v,processed,sentiment
663fa40f8a91151dd2f9ee96,Sun Dec 17 21:49:42 +0000 2023,1.7365E+18,Dia udah lulus kuliah setelah 4 tahun jadi mungkin sekitar 21-22 tahun. Ngapain tuh pacaran sama minor??,0,1,0,0,in,1.61633E+18,1.7365E+18,scxramoo,https://twitter.com/scxramoo/status/1736503963321860411,,,,,"['lulus', 'kuliah', 'tahun-tahun', 'tahun-tahun', 'mengapai', 'pacaran', 'minor']",Negatif
663fa40f8a91151dd2f9ee97,Sun Dec 17 21:48:35 +0000 2023,1.7365E+18,"Sebenernya prestasi gue tiap jenjang sekolah tuh ada aja, cuma beda bidang 😂  Sd : peringkatnya bagus Smp : menang olim dan cerdas cermat tapi gadapet peringkat Sma : gold medal choir tapi peringkatnya ampas bgt 😵‍💫  Kuliah : cumlaude, terbaik 1 fakultas dan terbaik 2 univ 😂",0,0,0,0,in,1.62979E+18,1.7365E+18,mitissimuss,https://twitter.com/mitissimuss/status/1736503683146482097,,,,,"['prestasi', 'gue', 'jenjang', 'sekolah', 'beda', 'bidang', 'sd', 'peringkatnya', 'bagus', 'menang', 'olim', 'cerdas', 'cermat', 'gadapet', 'peringkat', 'gold', 'medal', 'choir', 'peringkatnya', 'ampas', 'banget', 'kuliah', 'cumlaude', 'terbaik', 'fakultas', 'terbaik', 'universitas']",Positif
663fa40f8a91151dd2f9ee98,Sun Dec 17 21:47:10 +0000 2023,1.7365E+18,dipaksa bangun jam segini krena keadaan (gw kuliah pagi),0,1,0,0,in,1.47166E+18,1.7365E+18,wackfousther,https://twitter.com/wackfousther/status/1736503328794898659,,,,,"['dipaksa', 'bangun', 'jam', 'segini', 'gue', 'kuliah', 'pagi']",Negatif
663fa40f8a91151dd2f9ee99,Sun Dec 17 21:46:44 +0000 2023,1.7365E+18,WOY HUHU MAU KULIAH DI UNUDD PLS HUHUHU,0,0,0,0,in,1.59797E+18,1.7365E+18,wh4thedick,https://twitter.com/wh4thedick/status/1736503216643444807,,,,,"['woy', 'huhu', 'kuliah', 'unudd', 'pls', 'huhuhu']",Negatif
663fa40f8a91151dd2f9ee9a,Sun Dec 17 21:46:05 +0000 2023,1.7365E+18,@Little_secret9 Bakar ijazah = ganti biaya yg di habiskan selama kuliah.,0,0,0,0,in,9.74828E+17,1.73619E+18,nuryh15_,https://twitter.com/nuryh15_/status/1736503056085533031,,,,,"['secret', 'bakar', 'ijazah', 'ganti', 'biaya', 'habiskan', 'kuliah']",Negatif
663fa40f8a91151dd2f9ee9b,Sun Dec 17 21:45:52 +0000 2023,1.7365E+18,"@HAIKYUUFESS Quote nya Mbak Saeko jadi motivasiku waktu gapyear  There are some flowers you can only see when you take detours""  Gapapa w kuliah telat setahun, emang udah takdir Allah kayak gitu. Pasti ada hikmahnya, bukan sekarang, nanti juga tau kok. Sabar &amp  jalani aja...""",0,1,0,0,in,2153688104,1.73635E+18,icyfoxgalaxy,https://twitter.com/icyfoxgalaxy/status/1736503000603173180,,,,,"['quote', 'mbak-mbak', 'saeko', 'motivasiku', 'gapyear', 'there', 'are', 'some', 'flowers', 'you', 'can', 'only', 'when', 'you', 'take', 'detours', 'gapapa', 'kuliah', 'telat', 'setahun', 'takdir', 'allah', 'kayak', 'hikmahnya', 'bukan', 'sabar', 'jalani']",Positif
663fa40f8a91151dd2f9ee9c,Sun Dec 17 21:45:33 +0000 2023,1.7365E+18,@intinyadeh Herannya fokumen pribadi kok dititipkan orang lain tololnya luar binasa udah lulus kuliah kok tolol,0,0,0,1,in,1.35542E+18,1.73631E+18,AMisedap,https://twitter.com/AMisedap/status/1736502919489548352,,,,,"['herannya', 'fokumen', 'pribadi', 'dititipkan', 'orang-orang', 'tololnya', 'binasa', 'lulus', 'kuliah', 'tolol']",Negatif
663fa40f8a91151dd2f9ee9d,Sun Dec 17 21:45:19 +0000 2023,1.7365E+18,"@scrnsyt @kegblgnunfaedh Wkwkwk, anak lulus kuliah macarin cwe 16 tahun,",0,0,0,0,in,1.06216E+18,1.73635E+18,Namaku_Fikri,https://twitter.com/Namaku_Fikri/status/1736502862967128205,,,,,"['wkwkwk', 'anak-anak', 'lulus', 'kuliah', 'macarin', 'cewek', 'tahun-tahun']",Negatif
663fa40f8a91151dd2f9ee9e,Sun Dec 17 21:43:13 +0000 2023,1.7365E+18,"SD SMP selalu masuk 3 besar, pas SMA ga remed aja udah alhamdulillah, pas kuliah yaudah wallahualam aja😭",0,0,0,0,in,1.68016E+18,1.7365E+18,nebo_ola,https://twitter.com/nebo_ola/status/1736502332115079266,,,,,"['sd', 'masuk', 'besar-besar', 'pas', 'enggak', 'remed', 'alhamdulillah', 'pas', 'kuliah', 'yaudah', 'wallahualam']",Negatif
663fa40f8a91151dd2f9ee9f,Sun Dec 17 21:42:02 +0000 2023,1.7365E+18,Aku capek sama tugas kuliah 😞,0,1,0,0,in,1.6152E+18,1.7365E+18,id7mega,https://twitter.com/id7mega/status/1736502034600489099,,,,,"['capek', 'tugas', 'kuliah']",Negatif
