_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v,processed,sentiment
663fa40b8a91151dd2f9def5,Fri Nov 10 11:27:07 +0000 2023,1.72294E+18,"@PartaiSocmed @hantayuda Kalau nggak ada wowo, mending pilih Anies, setidaknya dia nggak pakai cosplay niru orang lain, GP tanpa embel embel JKW prestasinya apa? Nginep dirumah warga dan makan Mie instant gitu?! wtf",0,0,0,0,in,1.36825E+18,1.72288E+18,tamina_tweet,https://twitter.com/tamina_tweet/status/1722938936584970273,,,,,"['enggak', 'wowo', 'mending', 'pilih', 'anies', 'enggak', 'pakai', 'cosplay', 'meniru', 'orang-orang', 'gp', 'embel', 'embel', 'jkw', 'prestasinya', 'apa-apa', 'nginep', 'dirumah', 'warga', 'makan', 'mie', 'instant', 'wtf']",Negatif
663fa40b8a91151dd2f9def6,Fri Nov 10 11:27:02 +0000 2023,1.72294E+18,Kepemimpinan Pak Anies adalah cerminan dari dedikasinya untuk kemajuan Indonesia @radifuzz  https://t.co/m6fv8f94bn,0,0,0,0,in,1.67651E+18,1.72294E+18,AzisTeuku85127,https://twitter.com/AzisTeuku85127/status/1722938915840196884,,,,,"['kepemimpinan', 'anies', 'cerminan', 'dedikasinya', 'kemajuan', 'indonesia']",Positif
663fa40b8a91151dd2f9def7,Fri Nov 10 11:27:00 +0000 2023,1.72294E+18,@alextham878 Jangan harap si anies nyumbang pake uang Pribadinya. Pada tau khan kalau orang Arab itu pelit bin Kikir. Makanya suka ada candaan kalau ada orang pelit dikatain : DASAR ARAB....LU..!!! 🤣🤣🤣🤣 https://t.co/nvuppbkfE7,0,0,0,3,in,1.21899E+18,1.72294E+18,tukangaduayam,https://twitter.com/tukangaduayam/status/1722938906478576031,,,,,"['jangan-jangan', 'harap', 'anies', 'nyumbang', 'pakai', 'uang', 'pribadinya', 'orang-orang', 'arab', 'pelit', 'bin', 'kikir', 'suka', 'candaan', 'orang-orang', 'pelit', 'dikatai', 'dasar', 'arablu']",Negatif
663fa40b8a91151dd2f9def8,Fri Nov 10 11:26:34 +0000 2023,1.72294E+18,@ronaldy596 Anies memang top kl masalah bicara dan penguasaan bahasa ....,0,0,0,1,in,1.2275E+18,1.72254E+18,Lembayung071,https://twitter.com/Lembayung071/status/1722938795677692361,,,,,"['anies', 'top', 'bicara', 'penguasaan', 'bahasa']",Positif
663fa40b8a91151dd2f9def9,Fri Nov 10 11:26:31 +0000 2023,1.72294E+18,"@hasyimmah Kl dipikir2 dosa Anies paling mentok itu aja, beda sm Tim yg lain yg jenis dan variasinya berbagai macam",0,1,0,0,in,444639914,1.72286E+18,adrenareaL,https://twitter.com/adrenareaL/status/1722938783862317215,,,,,"['dipikir', 'dosa', 'anies', 'mentok', 'beda', 'tim', 'jenis', 'variasinya']",Negatif
663fa40b8a91151dd2f9defa,Fri Nov 10 11:26:27 +0000 2023,1.72294E+18,"@kumparan Gw jadi anies sih gw diem sapu ke kolong ni program dp 0. Wkwkwk,""",0,1,0,0,in,1.31245E+18,1.72292E+18,uposishitzu,https://twitter.com/uposishitzu/status/1722938769085706418,,,,,"['gue', 'anies', 'gue', 'diam-diam', 'sapu', 'kolong', 'program', 'dp', 'wkwkwk']",Negatif
663fa40b8a91151dd2f9defb,Fri Nov 10 11:26:11 +0000 2023,1.72294E+18,"Simulasi 1 -Prabowo Subianto-Gibran Rakabuming Raka 59,8% -Anies Baswedan-Muhaimin Iskandar 28,6% #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.61485E+18,1.72294E+18,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1722938700110458901,,,,,"['simulasi', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'anies', 'baswedanmuhaimin', 'iskandar', 'prabowo', 'subianto']",Negatif
663fa40b8a91151dd2f9defc,Fri Nov 10 11:26:09 +0000 2023,1.72294E+18,"Pada simulasi ketiga, Ganjar Pranowo-Mahfud Md unggul dengan 47 persen, disusul Anies Baswedan-Muhaimin Iskandar 39,6 persen, imbuhnya. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,1.61485E+18,1.72294E+18,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1722938690669089099,,,,,"['simulasi', 'ketiga', 'ganjar', 'pranowomahfud', 'md', 'unggul', 'persen', 'disusul', 'anies', 'baswedanmuhaimin', 'iskandar', 'persen', 'imbuhnya', 'prabowo', 'subianto']",Positif
663fa40b8a91151dd2f9defe,Fri Nov 10 11:26:05 +0000 2023,1.72294E+18,Mari kita bersatu dan dukung Pak Anies dan Pak Muhaimin @qhibz  https://t.co/aRmsKwSSfG,0,0,0,0,in,1.6736E+18,1.72294E+18,RusliSudrjat,https://twitter.com/RusliSudrjat/status/1722938674311225753,,,,,"['mari', 'bersatu', 'dukung', 'anies', 'muhaimin']",Positif
663fa40b8a91151dd2f9deff,Fri Nov 10 11:26:00 +0000 2023,1.72294E+18,Bakal pasangan Prabowo Subianto-Gibran Rakabuming Raka mengungguli saat head to head dengan Ganjar Pranowo-Mahfud Md dan Anies Baswedan-Muhaimin Iskandar (AMIN). #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1.61485E+18,1.72294E+18,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1722938654195319054,,,,,"['pasangan', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'mengungguli', 'head', 'head', 'ganjar', 'pranowomahfud', 'md', 'anies', 'baswedanmuhaimin', 'iskandar', 'amin', 'prabowo', 'subianto']",Positif
