_id,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,in_reply_to_screen_name,__v,processed,sentiment
663fa4198a91151dd2fa15a7,Tue Nov 07 04:04:19 +0000 2023,1.72174E+18,"SUKSESKAN PEMILU TAHUN 2024, JANGAN MAU DIADU DOMBA  #MadiunKabupaten #Madiunguyubrukun #madiunaman #anton_2003ts #kapolresmadiun #pelayananprima https://t.co/OxwKBJqtmu",0,0,0,0,in,1.58774E+18,1.72174E+18,PolsekGeger2,https://twitter.com/PolsekGeger2/status/1721740337805406591,,,,,"['sukseskan', 'pemilu', 'tahun-tahun', 'jangan-jangan', 'diadu', 'domba', 'ts']",Positif
663fa4198a91151dd2fa15a8,Tue Nov 07 04:04:16 +0000 2023,1.72174E+18,"seperti biasa, for the moment before to Pemilu, ada pihak-pihak yang terlalu glorifikasi pilihannya, semoga damai terus ya inget kalo kalah jangan baperan, jangan ngambekan apalagi bakar-bakaran😆",0,0,0,1,in,1670955708,1.72174E+18,GilangAlghfr,https://twitter.com/GilangAlghfr/status/1721740323163165064,,,,,"['for', 'the', 'moment', 'before', 'pemilu', 'pihakpihak', 'glorifikasi', 'pilihannya', 'semoga', 'damai', 'kalah', 'jangan-jangan', 'baperan', 'jangan-jangan', 'ambekan', 'bakarbakaran']",Negatif
663fa4198a91151dd2fa15a9,Tue Nov 07 04:04:00 +0000 2023,1.72174E+18,"Pemeliharaan kesehatan personil dalam Pengamanan Pemilu 2024  Tim kesehatan Polresta Sidoarjo berkomitmen untuk memastikan bahwa anggota yang bertugas dalam kondisi prima, sehingga mereka dapat memberikan pelayanan terbaik. Bersama, kita menjaga kamtibmas menjelang pemilu  2024. https://t.co/J2unFIzWCQ",0,0,0,0,in,7.68006E+17,1.72174E+18,polresta_sda,https://twitter.com/polresta_sda/status/1721740259598442640,,,,,"['pemeliharaan', 'kesehatan', 'personil', 'pengamanan', 'pemilu', 'tim', 'kesehatan', 'polresta', 'sidoarjo', 'berkomitmen', 'anggota', 'bertugas', 'kondisi', 'prima', 'pelayanan', 'terbaik', 'menjaga', 'kamtibmas', 'menjelang', 'pemilu']",Positif
663fa4198a91151dd2fa15aa,Tue Nov 07 04:03:45 +0000 2023,1.72174E+18,@kumparan Rejim ini paling bobrok etika politiknya... digaji rakyat tapi fully mikirin pemilu...sesekali koar-koar tentang kerjaan di tv hanya utk pantes-pantesan aja... gak ada perbaikan buat kehidupan rakyat...,0,0,0,0,in,1.22898E+18,1.7217E+18,Dodolmeong1,https://twitter.com/Dodolmeong1/status/1721740196675477975,,,,,"['rejim', 'bobrok', 'etika', 'politiknya', 'digaji', 'rakyat', 'fully', 'memikirkan', 'pemilusesekali', 'koarkoar', 'pekerjaan', 'tv', 'pantespantesan', 'enggak', 'perbaikan', 'kehidupan', 'rakyat']",Negatif
663fa4198a91151dd2fa15ab,Tue Nov 07 04:03:20 +0000 2023,1.72174E+18,"Hai #TemanPemilih  98 Hari lagi menuju pemilu serentak Tahun 2024, Ayo Gunakan Hak pilihmu pada TPS nanti, dan Jangan Golput yaaa.   #KPUMelayani #PemiluSerentak2024 https://t.co/nvSzDXw5TQ",0,0,0,1,in,1.40174E+18,1.72174E+18,KBonebolango,https://twitter.com/KBonebolango/status/1721740091071369298,,,,,"['hai', 'pemilu', 'serentak', 'tahun-tahun', 'ayo', 'hak', 'pilihmu', 'tps', 'jangan-jangan', 'golput']",Positif
663fa4198a91151dd2fa15ac,Tue Nov 07 04:03:07 +0000 2023,1.72174E+18,"Bhabinkamtibmas dari Polsek Kadipaten, Polres Majalengka, Polda Jawa Barat, terus gencar melaksanakan kegiatan sambang ke masyarakat dan secara rutin memberikan himbauan untuk menjaga keamanan dan ketertiban menjelang Pemilu. https://t.co/iT7Jb5ojVC",0,0,0,1,in,1.20674E+18,1.72174E+18,HumasPolresMaj1,https://twitter.com/HumasPolresMaj1/status/1721740036780294510,,,,,"['bhabinkamtibmas', 'polsek', 'kadipaten', 'polres', 'majalengka', 'polda', 'jawa', 'barat', 'gencar', 'melaksanakan', 'kegiatan', 'sambang', 'masyarakat', 'rutin', 'himbauan', 'menjaga', 'keamanan', 'ketertiban', 'menjelang', 'pemilu']",Positif
663fa4198a91151dd2fa15ad,Tue Nov 07 04:03:03 +0000 2023,1.72174E+18,"Apa Saja Yang Harus Dibawa Saat Ke TPS  Pemilu 2024 semakin dekat nih, jangan lupa cek daftar barang apa saja yang harus kamu bawa saat datang ke TPS. Apa saja ya? Yuk simak info berikut.  Sumber: https://t.co/P31o0WIZhj  #DamaiPemiluIndonesia #JabarAmanDamai https://t.co/Iia70PHN4j",0,0,0,0,in,1.41154E+18,1.72174E+18,PolsekCibadak,https://twitter.com/PolsekCibadak/status/1721740017410965682,,,,,"['apa-apa', 'dibawa', 'tps', 'pemilu', 'jangan-jangan', 'lupa', 'cek', 'daftar', 'barang', 'apa-apa', 'bawa-bawa', 'tps', 'apa-apa', 'yuk', 'simak', 'info', 'sumber']",Positif
663fa4198a91151dd2fa15ae,Tue Nov 07 04:02:37 +0000 2023,1.72174E+18,"Giat Bhabinkamtibmas Polsek Gunung Sugih Polres Lampung Tengah. Selasa (7/11/2023)  Melqksanqkan giat sambang dan memasang pamflet Himbauan Kapolda Lampung Terhadap Pelaksanaan Pemilu 2024 serta menyampaikan pesan-pesan Kamtibmas agar tercipta suasana yg aman, nyaman dan kondusif https://t.co/rYpiHMfdaz",0,0,0,0,in,1.26913E+18,1.72174E+18,SugihPolsek,https://twitter.com/SugihPolsek/status/1721739911550894530,,,,,"['giat', 'bhabinkamtibmas', 'polsek', 'gunung', 'sugih', 'polres', 'lampung', 'selasa', 'melqksanqkan', 'giat', 'sambang', 'memasang', 'pamflet', 'himbauan', 'kapolda', 'lampung', 'pelaksanaan', 'pemilu', 'pesanpesan', 'kamtibmas', 'tercipta', 'suasana', 'aman', 'nyaman', 'kondusif']",Positif
663fa4198a91151dd2fa15af,Tue Nov 07 04:02:37 +0000 2023,1.72174E+18,"Blak Blakan Pernah Memilih Jokowi Saat Pemilu 2019, Zainal Arifin Mochtar Kini Minta MK Sidang Ulang Putusan Syarat Capres dan Cawapres! https://t.co/j6A96WYSMU",10,59,343,1179,in,55507370,1.72174E+18,tvOneNews,https://twitter.com/tvOneNews/status/1721739907608219694,,,,,"['blak', 'blakan', 'memilih', 'jokowi', 'pemilu', 'zainal', 'arifin', 'mochtar', 'sidang', 'ulang', 'putusan', 'syarat', 'capres', 'cawapres']",Negatif
663fa4198a91151dd2fa15b0,Tue Nov 07 04:02:00 +0000 2023,1.72174E+18,"BRIN: Jika Politik Dinasti Menang Pemilu, Demokrasi Indonesia Akan Terancam https://t.co/AXCr8Utwuw",0,0,0,0,in,1.46682E+18,1.72174E+18,idtodaycoid,https://twitter.com/idtodaycoid/status/1721739756478857342,,,,,"['brin', 'politik', 'dinasti', 'menang', 'pemilu', 'demokrasi', 'indonesia', 'terancam']",Negatif
