0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.05697392720222455,-0.13655499859617984,-0.3153195447420416,-0.07481120437173472,-0.0012495132939548959,0.2727737539789281,-0.13735989404567484,-0.08292407942038879,0.0711657384622304,0.25859543501972704,-0.06459819221850333,-0.28663293918490784,0.2525871536313503,-0.2931468923902601,-0.0812744760611698,0.018012289946776006,0.14114728295562978,0.26061322983747637,-0.07585725727185053,0.12147216555849738,-0.002760367416137832,0.0572170283046215,-0.21272842758228694,-0.11551606620587371,0.17237884589755914,-0.24538645900269893,0.07355839036506662,-0.13995175635769186,-0.05809014592085926,0.1985662751964885,-0.10763393380927944,-0.04964193799575606
-0.013680054243678685,-0.09342346624257838,-0.006840756030239703,-0.3056809252947786,-0.032331773474546244,0.293204135987437,-0.17788905493375423,-0.3222370408139013,0.17033153850710347,-0.24032052037658092,0.02507438235251719,0.007552802782593071,-0.2631442735347065,-0.20634814780305943,-0.0037820538105788337,-0.31637282509948506,-0.01593099019410471,-0.12984603888253718,-0.13448810867914443,0.05538866453686425,-0.1692587395103911,0.08620967949371638,0.06986587269028549,-0.09079705087762602,-0.23128381246226654,-0.06876984694651583,-0.26090756259394354,-0.11347325977930889,-0.2608136890816197,-0.23095917401146476,-0.20047204503999982,-0.1946440234065935
-0.1415909961552297,-0.04657656343865718,0.048155458027769216,-0.2739545537698324,0.22179545022524716,-0.3230619818951746,0.14252831651879427,-0.06698481599275152,0.283699433717445,-0.32253076663072106,0.13851777205140436,0.019611683009230385,-0.25822473711184174,0.3201431629198247,-0.006690859334290589,0.2698252935675751,0.1493574447279048,-0.2960030790110884,0.2220451493721074,0.11950787984681688,0.19352374034135167,0.0872834213545381,0.11336525284883175,-0.09386344492836546,0.10357512815305048,0.1939967455530217,0.3183391474298224,0.13330346904569207,0.2531667832137309,0.208890678823749,0.16219903824757698,-0.12726289825376563
0.1334969128722917,0.016029940666096143,-0.06475295210184778,0.03938210866643943,-0.2823517619537452,-0.11989815646806343,0.10952796930321496,0.17266015529954104,-0.2749725944638556,-0.14442992735700416,-0.26150027850894103,0.13058823159839367,0.1989580916029826,0.30664703117429304,0.06459787040702364,-0.06948176724772687,-0.15394303299783332,-0.026197853992001197,-0.23350070126498368,0.21925136691817448,-0.26049871193318963,0.17945795041324053,0.3086807392831732,0.14971691703818674,0.16371420778761048,0.12367357438408699,-0.07696802834545002,-0.21036270253692244,-0.03500930281106235,-0.1963597143642291,0.3033221773155902,-0.2548518094603711
0.14365967515737438,0.18868928615336167,0.016850345319011084,-0.1427813638748207,0.2628070214160889,-0.3204928382672172,0.02995451077173794,0.2467041628207951,0.01956217322384235,0.3069149015166165,-0.022948941356519426,0.10633088694255638,-0.28848921945386363,0.2953796409103523,-0.16889761957962807,0.2427140776941521,0.19192652012503808,-0.228458106408826,0.3195638644407103,0.09858666339602584,0.12606553424892558,0.2788532965139563,0.07177459961816551,-0.20217028317250935,-0.303113801675055,0.21849697373339017,-0.006964432826880418,-0.26284247918669995,0.22864065258593658,-0.0945799308359225,0.16996335868046902,-0.20901901385757193
0.07599727488982022,-0.11756744375192654,0.04386616678807598,0.15654356209894404,-0.1745974432633894,0.13187038270275708,0.32311319558859253,-0.17582314770644572,-0.021665855273142742,0.2474999350949182,-0.16408619802743274,-0.3203606572584434,0.25105535668676016,-0.23642280619109401,0.061192016398777416,-0.10529467470769929,-0.11544712453620379,0.2401181817260929,-0.08973835771555772,0.3065053953492717,-0.05410571324885882,0.058990563851568256,-0.0002102586020926167,-0.14381478363586622,0.05295474598639488,-0.29487635812123403,0.14960158328916018,-0.09835107344100602,-0.25272058873839814,-0.3126969736027693,-0.17783833317379824,0.2757390972317264
-0.11402962707955758,-0.20655293953371842,0.3132504512443198,-0.12522625191782646,0.09222067454080135,0.24935224190550942,-0.0388326664610571,-0.1394357160801734,0.12915508033496775,0.2679200297960217,-0.04623502026234144,-0.0010404882239999913,0.24238745588336164,-0.25406440556376936,-0.2475347567750042,0.22471723788043563,-0.09138748158618037,0.18651459273116133,0.09239044904256,0.2257253577327215,0.20934471851465908,-0.268629458645207,0.18534052127595668,0.004103425176866793,0.2560274024140621,-0.1638669313827976,-0.039535359863885955,0.2865943124801198,-0.21682169228935566,-0.09215923667013318,-0.2808081506538255,0.13562861742859783
0.09605466946393654,-0.16299740126474913,-0.22106779286172396,0.09222172543137819,-0.3001373262836748,-0.06052078185117149,-0.11513244081864904,-0.3072489384557804,-0.19525262294918197,0.31986480773501,-0.20248327881468775,-0.27104938706969334,-0.27380639250407096,0.29536154951363625,0.20025087630906369,-0.011128444526651182,0.19335351668026612,-0.23547490938256638,0.10343858670041634,-0.2767497656056242,-0.25782649858660267,-0.3163582415003703,0.09528066878755742,0.04802232388162181,-0.08134315532885938,-0.06310270238513194,-0.0870479611867494,-0.19137299674000607,0.17051735160176434,0.056547401066888325,-0.18417144327390855,0.10923008387985428
-0.05529412285555496,-0.1794927351720065,0.27097494658375754,0.22007578006273942,0.30393661761711244,0.03740131607065711,-0.23797864394403456,-0.11723786702620784,0.15818662470069422,-0.17235335122416603,-0.20355227286983696,-0.24722264243026765,0.18510741644467388,0.1956300496472244,0.18157302649708673,-0.1404694853628841,-0.12677071300712625,0.32038371179633396,0.219461727151826,0.24398649545027162,-0.30338850732121175,0.14989225108376497,-0.25122459437856837,0.15246951035236722,-0.07962151661076439,-0.0032981351349770094,0.04265002703875054,-0.28842589642948996,-0.163883645983647,0.10610796157031177,0.2900154063949353,-0.2790074897553572
-0.23433241186933312,0.2468375699922658,-0.005772217703929328,0.11491661678092807,-0.05332628141250095,-0.11831468351806451,-0.14352360879007112,-0.11870094927226155,-0.20203356853038068,0.24515411892066463,0.09754734230826873,0.03987749427431675,0.1567542557476358,-0.22552976162602273,-0.004106221705171775,0.13321232156406249,-0.23936883944710685,-0.10578220642430111,-0.21587993727840482,0.22728850496807773,-0.30320562861538597,-0.31952047653550913,-0.27594448018881096,-0.1687970186771884,0.04450177226622898,0.10776416600763933,-0.17285167576661098,0.10356331578048977,0.26143377028458636,-0.09419099590901867,0.21341218365479342,0.3128663220950536
